student_id ,age ,GENDER,STUDY_HOURS_PER_DAY,SOCIAL_MEDIA_HOURS,netflix_hours ,PART_TIME_JOB,attendance_percentage ,SLEEP_HOURS,diet_quality ,EXERCISE_FREQUENCY,PARENTAL_EDUCATION_LEVEL,INTERNET_QUALITY,mental_health_rating ,EXTRACURRICULAR_PARTICIPATION,EXAM_SCORE,RANDOM_ID
S1423,18.235059242787358,FEMALE,ten,8.765169560729309,-4.695870813,No,82.84973212928368,5.874622442264803, Good ,-0.511513613,High School,Poor,-1.52825284, No ,51.65491265168838,2233
S1424,22.21028648492366, mle ,4.1,2.4386019265977357,,Yes,89.24392225124842,9.957454345202308,unknown,6.237355703476256,,Poor,11.102913719495138,No,74.22499163810632,2824
S1425,17.151419429997958,MALE,4.5,0.5086857482781462,0.9194913262085985, No ,,10.221939996408159,Poor,6.374927389163263,Bachelor,Poor,-1.871414047,,70.91607738308242,2206
 S1426 ,14.671988375479557,,ten,3.3143445211804363,-0.371982389,No,83.24562800662795,4.942922967038471,unknown,3.53278843210863,,Good,6.685435010105252,No,85.81575376238986,7051
S1427,28.63548883519204,femle,ten,3.9366083311374434,-4.111219311,Yes,77.35864207923966,11.198937407806227,,2.6952057107556633,Bachelor,Good,,No,73.43352913267753,6246
 S1428 ,20.118847859663447,female,ten,6.09953056311104,2.235749122602754, No ,85.12126041613008,6.082627363351342,,4.2735495335281595, High School ,Average,3.613668028018093,No,51.4125483413039,3243
S1429,22.653165328125766,mle,11.519486742028255,6.962490386786017,, No ,67.52765340155725,,unknown,-2.737182313,,,8.578015219215674, No ,65.36465632876515,6604
S1430,16.087407520477303, M ,ten,3.1942460593753252,2.25463051910901,No,97.95601818648338,1.5492217580694678, Poor ,,Bachelor,Average,7.9808950491973185,Yes,42.012404321291754,3675
S1431,25.059926710428083,female,0,0.1490428240227133,3.7533017666648334,No,80.67596602244141,5.68475121225965, Poor ,6.035000950792624,, Average ,4.043008651216329,No,28.987383241826308,1153
 S1432 ,22.75412600787456,Other,4.2,0.6790591929852958,2.463083257034976, No ,77.84401869545844,1.3349086593485833,Fair,1.8105099978904708,Master,Good,10.383563195174762,No,67.91650310713852,8735
S1433,27.503190106323594,femle,4.9,1.757525955002386,-2.174351254,No,,3.990949910891415,Good,2.8464974310083506, Bachelor ,Average,0.8537233027009563,Yes,87.66671276676004,3846
S1434,,MALE,0,3.9889103654040787,1.7327360416469078,No,68.81667527143614,7.31833284847801,Fair,5.9868998036846515,High School,Good,-2.367229684,No,23.37058278368595,2282
S1435,19.745064047588485,MALE,ten,,4.969403544737878,No,,,Good,,High School,Average,2.4720225666569027, Yes ,,6874
 S1436 ,21.447559113602452, male ,4.4,2.0876597934071093,5.8657945873288355, No ,77.81667327911259,11.770045471920707,Good,2.39375954287426,High School,Good,0.2790394259821214, Yes ,77.29024359333035,8730
 S1437 ,22.952377268158948, female ,6.6,4.680167156278278,,No,83.49434023590692,6.398775191353276, Good ,,,,4.680640028075227,No,97.5807309738163,3357
S1438,21.785484271853704, MALE ,3.5,2.000259510193397,2.9986563432319375, No ,,5.781555494334315,unknown,1.654866988913987,Master,Average,7.651574174046125,Yes,63.96234537694211,8292
S1439,,femle,ten,-5.689996629,8.154064116594109, No ,91.24969888097851,7.729458799357527, Good ,2.0284585315338886,, Good ,1.9541235313811907,No,60.02476916846885,7011
 S1440 ,17.153299290934036,,,1.5722570786081471,,No,96.8770434259354,7.1732355516987445, Fair ,6.9105863011754565,Bachelor,,6.990025210565827,,74.85596129513922,9519
S1441,,femle,,0.8173028752813387,8.147565935419438,No,59.18183822666169,6.5848376308333165,,2.883353273676118,Bachelor,Average,10.253852466274157,No,415.4699545828008,6220
S1442,16.384491856493874, femle ,2.5,-0.43392425,7.35241033143649,,,9.683989173697958,,,,Average,7.5104620711261685,No,66.13307699610779,1598
S1443,25.866843787311876,female,2.3,-1.867519759,-1.122263649,Yes,81.15796806420552,6.86609112513866,Fair,0.3429229179861215,, Good ,,No,71.13916086831486,3943
S1444,26.290171159725464,mle,2.8,,9.998030706548724,No,,, Poor ,1.2194402094699832,Master,Average,-1.210614529,,63.72746577594163,9856
S1445,19.152916480090045,mle,2.1,6.229441133512314,-1.153893259,No,73.36969666757297,4.003561225395286,Good,6.5544671263758385,Bachelor,Poor,5.73475746161338,No,65.95483274897326,6286
 S1446 ,21.293621730121874, mle ,ten,2.1407341352152325,-0.619221492, Yes ,,1.9396467327775238,Fair,3.1028339446158255,High School,Average,,No,55.67482928679864,8787
S1447,26.090818389048074,,ten,-1.216691604,4.537116919289378,No,99.29710724418081,8.239642670721212,unknown,4.0791138435050565, High School ,Good,-0.64659115, Yes ,94.53128417064977,6376
S1448,,female,4,4.545106932012836,0.9194535458457769,No,94.69781558972186,9.562861096081756,Good,2.7419843173883245, High School ,,14.524761996813856,Yes,90.53484177679236,7416
 S1449 ,23.18433538515705,femle,ten,1.6880190302385336,-0.841111952,No,,8.389979960854406,Fair,6.038703461429667,High School, Good ,,Yes,72.55483063585235,5155
S1450,18.860924369383557, F ,3.1,3.648251137500456,,No,99.08754465486328,5.662281780709432,Fair,,Bachelor,Average,7.634657618027765,No,60.83765022762766,8193
 S1451 ,20.197055324195823,female,ten,0.7293817959767825,-0.459545166,No,68.06694497612055,-3.170698204, Poor ,4.737295018013849,Master,Poor,6.266267303328599,No,292.8298312884714,2745
S1452,21.47104157640601, male ,ten,-2.481584404,-0.221922165, Yes ,72.74201299826619,-4.654329831,unknown,, Bachelor ,Good,2.2922506020362974, No ,89.21956553245323,7966
S1453,19.059238216737135, F ,3.4,-2.649086947,5.419191828556565,No,62.43592628240159,13.441229491529509,Poor,-0.171805117, Master ,Good,-0.024886687, No ,66.15966747465988,3030
S1454,20.361770006313417,MALE,3.2,,2.456817516300726,Yes,81.89347832913697,5.169921786365834,Fair,7.3123076958333115,Bachelor,,-1.832676828,No,45.740940678321834,6190
S1455,22.270798445080118,MALE,8.3,5.932053076091676,6.207092682919537,Yes,85.85885426856325,9.965059691408278,unknown,8.566157213984866,High School, Average ,7.572884679521596,No,100.97601001395434,8031
S1456,24.429890079212704,female,3.9,5.97604136112021,1.1862882688624388,Yes,86.62788909783629,,Good,0.568794701809276,, Poor ,,No,,1762
,27.97555909896448,male,2.4,,0.2385155620408912,No,96.15299437620662,4.249425874872686,Good,,High School,Good,1.798169994479328,No,64.12759752657696,8191
,20.313109277714226,,4.481195599649926,3.283377275072442,4.922070119170081, No ,68.48495844432313,2.9,Good,0.4665398129153209,Master,Good,-2.051290956,No,57.45288038080349,4364
S1459,16.277709470622597, F ,,5.884560824709414,6.505062966899526,Yes,89.51058799126537,10.320286536292171,Poor,-2.347962292,High School,Good,4.957294959773671, No ,73.50731379636198,6955
S1460,21.594810644524177,,,4.118465383063925,1.4413511836795372,Yes,,4.999630253630373, Fair ,14.645852401807122, High School , Good ,9.5852554080986,No,,8156
,23.25282006943974,,ten,6.296579417632496,2.328705024803596, No ,93.12573969944587,5.453939529177829,Fair,7.825390720433621,,,5.3629262958742645,No,,9053
 S1462 ,17.386932958622438,MALE,4.9,-2.692508324,-2.528558367,Yes,67.14430084356285,,Poor,, Bachelor ,Good,4.594585739579761,No,79.09325711976389,4829
S1463,14.123450698997054,,,3.559549993309674,5.189702709536004,Yes,88.19984429564842,6.649318509561531,Fair,-4.19655945, Master , Good ,2.2466447017944535,No,37.604813701445934,4278
 S1464 ,16.75401504916197, M ,6.3,6.329983204211574,5.901129167599968,,76.8578979079003,9.522732420597572,Fair,,Master, Average ,4.362567995627396,No,,9911
S1465,,mle,6.760270667747946,4.779282102137741,4.393068167722317,No,83.4837916956147,5.1,,5.551648033169384,,Good,1.0200640389596494, No ,83.39042503559693,2047
 S1466 ,19.709125825751553,female,,0.22026413679509727,-4.715256072,No,90.37658206781074,-2.173884269, Good ,-0.842858076,Bachelor,Average,,No,57.62122433990008,7738
S1467,15.598833422798466, male ,5.4,-2.837898662,-0.954473237, No ,84.72714459029486,8.462826901057234, Fair ,,High School,Good,3.919696532304653,No,99.4765189015699,3968
S1468,27.581023056050498,femle,3.6,-1.870356634,-4.314514763,No,72.50298551609316,13.089302622744203, Good ,3.8810569880778107,Bachelor,Good,1.540138357547867, Yes ,63.07785666509846,3913
S1469,17.465604092901557, M ,ten,0.07012080316753,3.527886720077602,No,86.8459640177967,5.445360655619941,Fair,,Bachelor,Good,5.3692759040170746,Yes,99.77532240609574,7517
,, F ,4.2,4.173761812315572,2.139209451515175, No ,64.27088186787809,10.084533962798547,Fair,1.3604982570550042,High School,Good,-3.118776477,,59.58572789615827,4854
S1471,29.93731864699292, female ,2.2,3.446128594217726,,No,100.72550985613555,9.630938003367449,Fair,3.789358677603639,Bachelor,Poor,3.8992874969707274,No,,8869
 S1472 ,22.269632138047417,FEMALE,ten,3.7842259188282155,0.9807884139179558,No,84.37393769150547,6.075437652810915,Poor,0.07328812483188685,Bachelor,Average,2.81810958352661,No,55.590537790136196,4499
S1473,, MALE ,5,1.219075039953962,4.257544858994768,,94.63753264476944,6.690722890289207,Poor,10.099356154934945, High School , Average ,6.152400734807509,No,,9287
S1474,20.7629526520437,mle,,7.211208312944809,4.415864909399499,,79.84301682394651,1.8644858793697603,unknown,4.093947166698484,Bachelor,Good,3.826974295027533,No,50.86643352726105,5180
S1475,22.2308860255018,MALE,ten,1.770300661453449,4.751503842308312, No ,80.11631420096612,9.593813577962397,Good,9.74146728765571,Bachelor, Good ,5.3909640466958715,Yes,49.02785909436681,8379
S1476,19.06828287599378,femle,2.1,2.2892578675333564,1.699577647111498, No ,78.36205083604004,6.702359868722147,Good,3.009233926231732,Master,Good,3.929075101505404,,41.72205568218112,2919
 S1477 ,23.134072497646937, M ,4.1,,3.7521959540033207, No ,,6.879925204212546,Poor,1.5552499586852484,High School,Poor,6.454203945662676,No,87.13557794023066,3420
,20.029037254567278,FEMALE,ten,0.9387007599134934,-0.292241951,No,74.44639997597216,9.291916376991708, Good ,4.488970379598045,High School,Good,0.6890733533375384, Yes ,98.44880996285454,4260
S1479,18.687945019521703,female,ten,-1.803848663,,No,94.10872135677434,4.875424692268455,,1.257546062811639, Bachelor ,Good,, No ,41.68091868745999,8335
S1480,,MALE,,,-3.035656548,Yes,77.80772857972342,7.912772686109696, Good ,11.74382316387754,,Good,-4.916391346,,52.79516041919031,1923
S1481,21.474911511362787,femle,ten,-0.008813721,-2.066732539, No ,63.407892965546424,13.31158375225136, Good ,-1.519649855,Master, Poor ,7.343102113967131, No ,85.0967438727382,7672
 S1482 ,27.446097737664644, M ,ten,6.552961641511197,, No ,80.79165115592706,5.147777374954825,Fair,2.5781907756125886,,Poor,1.5893300399332633,No,69.38854644025517,6050
 S1483 ,21.59345534960197, MALE ,4.2,1.3456181575600308,1.199046958701478,No,68.80457128666171,,Fair,5.432043960207794,Bachelor, Poor ,3.1811808912553694, No ,76.69054391472261,5839
,24.723329228727767,,1.9,-3.173669654,2.543818377075738,No,82.45239551509603,2.4388870540323566,Fair,2.8642320083242474,Bachelor,Good,12.716131257247802, Yes ,51.318630379194346,1744
 S1485 ,20.51507120307679, F ,,4.052490370735883,-1.048831792,No,,4.366952205301045,Fair,, High School , Good ,2.8753025851281144,No,78.99656019922811,4135
S1486,19.209694095869498,female,3.2,,0.4580448331173299,No,93.31420320356924,4.8060859299938254, Fair ,2.1795210102921416,, Good ,8.242586342967403,No,69.86577438546857,3564
S1487,19.370965857987485, mle ,5,2.3540716489603577,4.743408380179531,No,,, Fair ,6.4317418674346625,,Average,8.45046434496164,,90.81740898600361,4840
 S1488 ,17.77438148092501, male ,ten,-1.190134537,-1.016741921,Yes,85.8899016787224,7.431362425660239,Good,6.195368746760641,Bachelor,Average,13.449730427443752,Yes,98.13991297831367,4431
S1489,22.111897677674165, FEMALE ,7.4,5.759464223907335,-1.647510885,No,89.35634860686505,, Good ,-2.392750272,High School,Good,9.715559566051098,Yes,97.80944219272943,4205
S1490,21.22607790199256, female ,4.4,4.6361996229012,-1.875190314,No,95.19240937901077,4.904161390492528,unknown,6.8529451649627235,Master,,2.7875215150134247,Yes,,7603
S1491,18.358090482888862,femle,16.03222110905486,6.188839086258707,3.2872626439353274,No,89.5765251773682,ten,Good,-2.480081581,High School,,2.1229274858835185,,54.22956339292999,6131
S1492,15.649386894830347,MALE,3.8,5.137821735104611,-1.517241772, No ,74.38032060197587,4.837614960228194,Good,-0.984852807,,Good,6.944513577361761, No ,70.58144991681999,6477
S1493,23.89026946081947,femle,3,4.6543959123476455,0.7315669526126379,No,67.59324085404953,6.469470720706634,Poor,6.613144353769309, Bachelor ,Average,4.840261969695255,No,77.04498661872552,7268
S1494,20.26559736619394, male ,4,1.9897865480609593,4.721690874962709,No,80.42106687362015,1.9877518894366997, Fair ,6.900508986499259,High School,Good,4.675568542951486, No ,62.77261571026758,7471
S1495,24.97323777969973,MALE,3.1,4.28450079747649,6.940124870190323,No,81.88600382556517,1.6761297299659417,,2.9910381281948344,Master,Good,7.902247985945696,No,49.71604016848872,7373
S1496,18.31686181929209, F ,3.8,4.432543781838409,0.1940027514609739, No ,84.89192960246314,8.614625738087824,Good,, High School ,Average,,,,8814
S1497,15.51293727773871,MALE,,-1.771110853,0.11790266342226025,No,,1.1205380750992813,Fair,1.7657726885002445,, Average ,4.756906737885224,No,81.36649709529749,7415
 S1498 ,11.733325864990968,,2,,-0.906370978,No,93.8559798799892,7.662320027491866, Good ,3.770639659108406,High School, Average ,6.812205113007367, No ,70.16313117818959,1024
,19.743148208795432,male,5.2,-2.039192501,5.624841153676469,Yes,78.65500480034036,1.0914884090479564,unknown,0.7082701733965371,Bachelor,Poor,14.687036068425343, No ,82.14705132440999,2253
S1500,18.95505118965215,mle,5.5,2.168225637134945,1.0319285569363146,No,90.32560306572577,7.290400841628509, Fair ,-0.969968102,Bachelor,Good,6.113239044533464, No ,87.90661724945696,5530
S1501,26.293537908572354,FEMALE,3.3,-0.00320022,6.864296446700214,No,97.9788331436915,4.8220357990340155,Good,1.041380915850729, Bachelor ,Poor,4.950157368990831,No,75.33583935087198,6668
S1502,, F ,0.3,,1.8076823507270188,No,90.66875614181416,4.5591679876372275,Poor,3.330635456415669,,Average,6.765156924480951, Yes ,38.534639712771636,3930
 S1503 ,,  F  ,ten,5.0751328507698386,-4.615987444,Yes,83.83345958195606,9.33793320559196,Fair,2.6554888734720303, High School ,,5.61701682669037,No,60.02897059469141,9114
 S1504 ,24.060690238465618, F ,ten,2.8892006284992666,-0.640298743,No,72.99791610532975,-1.836145051,Fair,,Bachelor, Good ,6.717745465674145,No,,4145
S1505,22.099887863859855, FEMALE ,3.5,-4.959287111,-1.982351171,No,75.07581469557007,-3.845682956, Fair ,-0.817318976,, Average ,5.411017092919955,Yes,65.28699462688945,1713
S1506,17.397464584290276, F ,2,9.535485938872762,-2.20200279,No,72.89362593517356,2.1731550120679852,,4.59716082493048, Master , Good ,2.6795391173730043,No,53.69995129313276,5006
 S1507 ,22.034048328110806, female ,ten,1.5008469189072464,,No,75.54886185538383,6.760964224369845,Fair,0.5397828466178298,,Poor,, No ,61.86806501844243,4360
S1508,24.54412280199445,male,4.8,,2.683488237999959,No,91.85933165282012,9.041549243845706,Fair,,Bachelor, Poor ,5.493079679456984, Yes ,,8357
S1509,16.37090115807715,,4.3,2.755078163348997,1.72735424896776,No,80.02552129397523,3.805209011080969,Poor,0.8070840089210183, High School ,,-0.464946542, No ,67.30714871735255,2961
S1510,,MALE,,,-1.825456202, Yes ,70.38415157021905,11.343288550800281,Good,1.421602766475908, Bachelor ,Average,-1.515035835,Yes,52.15115200616053,9731
S1511,19.661068419298587,Other,2.9,4.399539863111128,-0.754867684,No,101.03769052298004,6.92658099228642, Fair ,,High School,Average,,No,60.275531460500616,6728
 S1512 ,24.339866078258233, F ,ten,6.847305724140066,2.6854108728861075, No ,87.47993380250344,3.0602338983669455, Good ,7.163500091657051,, Poor ,5.086816567023051, Yes ,303.3580766125451,5994
S1513,22.65825219123156,mle,2.1,0.8112457162719022,6.025223241242556,,73.39977678033085,,unknown,3.1560596346528076, High School ,Good,7.167679079676294,No,315.1937060852485,3894
S1514,15.250608576143204,female,5.9,4.547370767723981,3.4618702732357436,No,78.77112856226543,7.197357736255832,Fair,-0.853333077, High School ,Good,2.0735623312665394,Yes,90.08222249042151,7946
S1515,21.318122070906917,female,4.177133227624127,-2.025285183,0.28521125026025795, No ,87.87890647953586,ten,unknown,8.724229561649508, High School , Poor ,8.269742221485242,Yes,81.1857619737438,1204
S1516,23.4025594916422, male ,ten,3.2098989038140635,,,101.4922055336307,-0.013239217,,2.3000037756097695,Bachelor,Poor,7.388295296297526,Yes,83.22787075619881,7904
S1517,19.427826062314296,female,5.8,1.8143878966693605,-0.66339263, No ,74.97145101273496,10.119722190963442,Fair,4.2967436648524755, Bachelor ,Good,3.0104739898040975,No,,1525
S1518,,FEMALE,5,2.856341782382467,0.18524229674401438,No,87.4782942086612,1.4331851865080338,Poor,-3.556413386,Bachelor,Good,0.18402438960044343,No,77.43607709180336,9708
S1519,21.57178470486477,male,2.9,3.1202797910915403,2.816551777750866, Yes ,95.01115824494279,8.064339824984355,Good,6.444233040616237, Bachelor ,Average,4.0953976938349115,,70.21487836056367,1330
 S1520 ,21.369277548443666,,,3.288456101438809,1.9509264096529733, Yes ,80.92643936216668,2.2521349519468585,Good,3.308349159552958,Bachelor,Good,3.2771674290646016,No,60.6556541879284,5034
S1521,17.666534018869584, M ,3.5,5.6758428987703535,0.3081619401827853, No ,82.53038717901282,7.659532516905179,Fair,, High School ,,4.055376647538938,No,61.43080197943387,1674
S1522,,,2.1,,5.507617176077575, No ,72.99520383115951,6.913923864246605, Fair ,-0.291026659,High School,Good,6.541148664409637,Yes,44.16745771535024,9889
S1523,30.536230339273093,Other,,2.431177954546744,1.4359222753050762, No ,83.9995792423621,8.548053253540145,Good,5.7428073829574435,High School,Average,3.766567779325076, No ,64.7874441683876,4475
S1524,19.17486957910624,FEMALE,1.7,4.368538083757942,1.523759259032634,No,83.35130704349349,5.88456165722802, Good ,3.1284609160371186,Bachelor,Average,,Yes,40.970857292802215,8400
